mid,uid,content,retweets,comments,star,time
4990139975601366,1774015623,"如果你有耐心
你甚至可以用ChatGPT在Blender里做个俄罗斯方块
当然没必要，但可以看到GPT与Blender的联动能做的事情的确可以有更多期待
#blender#
#chatgpt#

L
嘉文钱的微博视频", 11, 8,32,01月14日 17:45
4966505014365701,3171256063,"伟大！
#超能新星汇#
#ChatGPT#
#乔布斯#", 4, 评论,43,2023年11月10日 12:28
4971205622763925,7212314665,"何祚庥之问：为什么ChatGPT没在中国诞生？
#热门微博#
#微博科普#
#ChatGPT#
#科学精神#

L
哈勃观察员的微博视频", 12, 16,59,2023年11月23日 11:47
5006333671902627,1651667605,"Open AI  刚刚发布了由 Sora 生成的新视频，主题是创建了一些不存在的生物。这些都是地球上从来没有过的生物。看看有没有你喜欢的样子？
提示词： 以自然纪录片的风格创作一种从未出现过的逼真生物。
#人工智能#
#chatgpt#
#Sora#

L
随风如我的微博视频", 33, 24,54,02月28日 10:13
4992257887570739,1834459124,"我自己平时会同时使用多种不同的 AI Chat 机器人，用于获取思路和灵感、取得参考资料、润色文字以及汇总摘要等多种目的。感觉 ChatGPT 和 Bing Chat 是效果最好的。ChatGPT 更有文采些，而 Bing Chat 的信息更全更新些。而相比之下，Claude 2 和 Google Bard 感觉就要明显弱一些。至少对于我所关注的计算机科学和技术领域而言。
#GPT#

#ChatGPT#", 10, 2,20,01月20日 14:01
4979909841387598,1402400261,"“滑动条”chatGPT提示优化技巧：
- 一开始chatGPT的输出在某些方面不理想时(过于正式，创意不足，摘要过简等)，这种技术很有用。
- 让AI根据详细定义的两个极端方向的描述，对其输出给出1-10分（比如：如果一封非常随意的邮件，就像写给亲密朋友，是1分，而一封非常正式的邮件，其中有很多公事的讨论，得10分，你给这封邮件打几分？）。
- 然后调整分数到接近理想的风格，比在初始提示中定义要好（比如：好，现在把邮件调整到4分）。
- 语气、创造力、全面性、正式程度等方面都可以通过这种方式微调。
- 可以迭代使用以接近最优输出。
- 这给了AI清晰的反馈来调整响应，就像是交互式训练。
- 这是一种利用AI对需要调整维度的理解，通过巧妙的提示来获得更好结果的简单但强大的技术。
#chatGPT#

#提示工程#
via:Moritz Kremb", 8, 2,18,2023年12月17日 12:14
4978495133060143,3540153945,"【chat GPT爆火，小心被骗！】戳视频听听乱乱哒_ 警花小姐姐怎么说
我在微博涨知识

#黄检普法#
@黄龙检察
@平安南江
转给更多人[奋斗]
L
法治四川的微博视频

#ChatGPT 欺骗人类#

L
黄龙检察的微博视频", 1, 43,37,2023年12月13日 14:33
4970196412662712,2188093987,"这个有点搞笑了
O
网页链接
瑶瑶玩Ai: 减少为什么是叫做负增长
#chatgpt  #
gpt4
#chatgpt应用领域  #
人工智能  #负增长 - 今日头条", 1, 2,28,2023年11月20日 16:57
4965741705039942,7212314665,"有人发推称：感觉总好像 OpenAI的 ChatGPT 被微软控制了。
马斯克回应：百分之百。他们拥有代码，重量，一切！ 而且GPT 在微软的数据中心运行，
他们可以随时切断 OpenAl 。
#热门微博#
#微博科普#
#chatgpt#
#马斯克#", 7, 6,25,2023年11月08日 09:55
5001300222150135,7212314665,"正在阿联酋召开的“世界政府峰会”上，Sam Altman透露，GPT-5相较于GPT-4会变得更加“聪明（smarter）”。
今天，OpenAI官宣称，ChatGPT新增了记忆功能，并将在下周向部分用户推出。
开启这个功能之后，ChatGPT可以在对话中记住之前所有聊天的信息。就像是治愈了电影里女主角的失忆症，让她能正常地和男主角对话相处。
ChatGPT的聊天过程越来越像真人了。
#热门微博#
#科学科普#
#chatgpt#
#科技快讯#", 9, 3,18,02月14日 12:52
4970762704519912,3305662291,"【ChatGPT时代的德国大学生】ChatGPT时代的德国大学生，也太潇洒了吧！学期论文，ChatGPT分分钟搞定！现在压力给到导师！嗯？压力真的给到了吗？
#德语学习#
#德语视频#
#米德在线#
#德式幽默#
#chatgpt#

L
草莓德语的微博视频", 6, 1,14,2023年11月22日 06:27
4955645352610053,3109939781,"群友发了个B站视频，讲的是ChatGPT 语音聊天能力，视频里有人问了个比较刁钻的问题，但ChatGPT 的回答非常惊艳！
我觉得，只要搞懂了ChatGPT 的那几个核心功能，比如图像识别，语音对话，DALL-E3就能用它们做出很多火的内容，做自媒体账号会变得更轻松和有趣，在群里也聊了聊我自己的一些想法。
#自媒体#
#ChatGPT#", 5, 评论,26,2023年10月11日 13:16
4981486551304749,5513901913,"《自然》年度人物榜单首次出现“非人类” ChatGPT and science: the AI system was a force in 2023 — for good and bad
#LearnAndRecord#

#教育聊一聊#

#ChatGPT#

O
《自然》年度人物榜单首次出现“非人类”", 10, 评论,17,2023年12月21日 20:40
5003834315247906,2357701491,"我发表了头条文章:《人生的价值和意义——与Al的深度对话》
O
《人生的价值和意义——与Al的深度对话》

#ChatGPT#", 18, 1,30,02月21日 12:42
5001575094813513,7478541987,"这两天全家人都着迷与ChatGPT聊天。我觉得它很好用。没事的时候也会和他/她/它聊天，觉得自己的口语得到了很多练习，而且它总是很耐心，帮我把句子重新整合，让我学到了也巩固了很多表达。但是今晚我考了一下它的法语语法，结果却不是太好……
#法语#
#ChatGPT#
#玮语Lety#

L
玮语Lety的微博视频", 4, 2,14,02月15日 07:04
4987837348317312,7212314665,"ChatGPT 越来越“懒惰”？OpenAI启动调查！
人工智能也会耍滑变懒吗？用户近来投诉，ChatGPT的表现越来越差，
譬如编写代码时更倾向于简化，只提供个基本框架要用户自行去填充。
文字生成也一样，必须用积极的措辞，它才会开始生成有意义的文字。
OPENAI表示，ChatGPT推出后代码未做过任何修改，为何会出现如此情况需要调查。
#热门微博#
#社会新闻#
#chatgpt#
#人工智能#", 11, 2,13,01月08日 09:15
4969524849543953,1329201253,"#微软回应OpenAI高层巨震#
一言以蔽之——
微软太看中这个业务了，只有完全掌握，才能放心。
#chatgpt#", 4, 40,68,2023年11月18日 20:28
4990447839877544,2713876763,"外文界90秒 | 你知道和ChatGPT聊天废水吗？
#ChatGPT#
#人工智能#
#AI#
资源
#环保#

L
CATTI译路通的微博视频", 1, 1,16,01月15日 14:09
4965386110108482,1660282297,"
造神年代超话
【这很“造神年代” ！马斯克推出首个AI大模型：善于讽刺，部分超越GPT3.5，灵感来自科幻小说🤖】
据悉，当地时间11月4日，
#埃隆·马斯克#
旗下xAI团队发布了首个AI大模型产品Grok。据xAI团队在官网上的介绍，Grok是根据
#道格拉斯·亚当斯#
的科幻小说《
#银河系漫游指南#
》设计的：“Grok会带着一丝机智和叛逆精神来回答问题。如果你不喜欢幽默，请不要使用它！”（什么自带嘲讽的忧郁马文啊！）

作为聊天机器人，Grok能够和ChatGPT一样通过联网来获取实时信息，并浏览和使用X（原推特）平台上的信息。“Grok”一词原是
#罗伯特·海因莱因#
的科幻小说《
#异乡异客#
》中的一个火星术语，指对某事有深刻共情、充分理解的一种状态。
目前，xAI团队表示，Grok还只训练了2个月，但在基于中学数学问题和Python编码任务的初步测试中，Grok在其计算类别中超越了“包括ChatGPT-3.5和Inflection-1在内的所有其他模型”。(via 澎湃新闻）
【小编钝评】
最近新闻都是怎么回事？上次是”中美欧签署首个全球性AI声明”（微博正文），这次又是”马文嘴替Grok”，你们AI圈怎么一个一个都那么”造神年代“！
看来现实与科幻的交互影响，真就如严曦老师在《
#造神年代#
》中所说的”你抽打我两下，我猜到你一招“！怕不是接下来真就要
#奇点来临#
！
讲真，既然”未来已来“，那你们还在等什么？快去读《造神年代》！（恭喜你，这又是一条伪装成资讯的小说安利
）
#宇宙广播#
#严曦#
#Grok#
#ChatGPT#
#马斯克#
#中美欧签署布莱奇利宣言#", 9, 2,9,2023年11月07日 10:22
4971591685112161,5667098523,"挑战用ChatGPT100天赚100万
#ChatGPT #
#chatgpt应用领域#
#宝藏AI#

L
微影情报社的微博视频", 11, 3,10,2023年11月24日 13:21
4970841424007481,7212314665,"“不支持”表述欠准，而是服务未覆盖到。
#热门微博#
#微博科普#
#openai#
#chatgpt#", 14, 5,18,2023年11月22日 11:40
4973684329024471,7212314665,"一年前的今天，ChatGPT横空出世。
#热门微博#
#微博科普#
#chatgpt#
#社会百态#", 6, 2,21,2023年11月30日 07:56
4875568615790439,2002148123,"#ChatGPT#
的爆红引起了业界对智能算力的关注。具有巨大数据练习量是ChatGPT表现如此惊艳的原因之一，这也意味着ChatGPT强壮功用背面，是沉重的成本负担。因此，企业要入局智能算力，需要寻找更普惠的AI算力平台。来看联通数科专家的点评：
#创新 与智慧同行#

L
中国联通的微博视频", 735, 147,114,2023年03月04日 14:00
4875308689260647,1655747731,"跟大家说一下
#chatgpt#
类技术对人类的最大改变是什么，说的较长请谅解，但我希望你的阅读时间是值得的。
++++
从我最近喜欢的一个topic开始说。这个topic是计算机语言理论。在YouTube上最好的计算机语言理论课程是oplss，Oregen Programming Language Summer School，一个夏令营活动。这个活动大概开始于2012-2013年，如果我没记错的话，最初这个领域的顶级科学家悉数登场，不仅仅有卡耐基梅隆的Steve Awodey（此人是Mac Lane的学生），Robert Harper（Constable的学生，Constable是Kleene的学生），cmu计算机系主任Frank Pfenning（Peter Andrews的学生，Andrews是Church的学生），还有大名鼎鼎的Benjamin Pierce（TAPL作者），还有Coquand（CoC和Coq），Xavier（OCaml，验证的C编译器），等等。
学界的人完全了解这些全是顶级大佬；他们在一起做这个事情大体是在开创以范畴论（代表数学），类型论（代表计算机科学），和证明论（代表逻辑学，以及哲学的认知论部分）为核心的三位一体的计算机语言理论的大一统框架。
++++
这些课在国内有没有开设呢？有是有的，但是很少的大学有，而且讲不到oplss的课程层次。因为这些大佬常年在一线研究，不仅是超一流的教学者，也是超一流的研究者，不但自身极具创造力且数学逻辑学知识全面，而且吸收同行的最新成果并纳入教学也是快速的。
这些课到底有多难？说难也难，如果没有人领着入门自己看书，反正我这智商好几年没摸到门
；但是说不难也不难，如果厘清了从逻辑学到类型论的错综复杂的进化过程，也很简单。一旦理解其中的关键思想，和其它学科、学派的关系，那一天看十几页教科书也是可能的；并不比微积分更难。
++++
说了这么长才说到chatgpt能fix什么，就是在科学技术发展速度超过老师这一代人的进步速度时，对孩子们而言，很多老师不是助推器了，反而可能是拖后腿的，或者挡住了孩子们看到科学全貌的视线。
因为他们已经不懂这些，就只能教授他们懂的那些，即使那些没有很快过时，但非常常见的是社会不再需要培养那么多人擅长那个领域的知识了。而社会需要人才的新领域，无论科研还是产业，老师们自己还不懂呢。
这个是chatgpt真正可以fix的问题；可以用最前沿的研究者和教授的师资，包括课程资料，讲义，文献，加上他们的博士生硕士生做TA，训练模型，把这些最新的课程带给最广的听众。
「超越老师」，因为老师们比科学技术前沿跑得慢了。
++++
二战之后全球性的科技大发展，实际上建立在教育大发展的前提下；而今天，不仅仅是在线教育资源极其发达，ai将成为全球的普遍提升教育水平逼近尖端水平的助推器。这将释放出耸人听闻的生产力，填补一个巨大的gap，毕竟不管什么社会，对人这个资源的最大化使用，才是提升整体社会生产力水平中最重要的部分。
我不认为这会迅速替代教师职业，相当一部分热爱教师职业的教师，终身学习的能力是很强的；有这样的系统运转，很多教师自己就会学得不亦乐乎，跟学生们更加亦师亦友，这是好的一面；但是另一面，对普通院校、高中初中的冲击将会是巨大的，一直照本宣科传授传统知识的教师们可能就会过剩了。
当孩子们能够象杨振宁当年一样高中时就能接触群论，他们的老师要能继续「罩住」他们是困难的；老师们需要开放的心态，看看自己能给那些高中毕业就能写出定理证明器代码的孩子们，还能提供什么样的帮助；而不是象今天的微博上很多老师在孩子们面前讲起来摇头摆尾头头是道，先哲姿态溢于言表，这种自信恐怕在未来会越来越少了。
++++
这是我能预见到的chatgpt类技术对人类产生的最深远影响；而一个社会要开始有勇气敲除壁垒，传统的制度性壁垒，资源垄断壁垒，市场机会壁垒，竞业壁垒，甚至拉低知识产权保护壁垒，迎接一个高创造力人口数量翻倍翻倍再翻倍的新时代。", 234, 29,293,2023年03月03日 20:47
4874541903381451,1237389341,"#chatgpt#
【张捷ChatGPT专辑之十五】战略认知高地争夺与ChatGPT
#张捷聊科技#
#战略认知高地#

L
张捷观察-谁是谁非任评说的微博视频", 75, 41,503,2023年03月01日 18:00
4875130724942446,1263406744,"【
@司马南
：孙海英反对研究人工智能】
#孙海英反对研究人工智能#

#chatgpt#

#司马南频道#

L
司马南的微博视频", 40, 156,425,2023年03月03日 09:00
4874911275550476,1788474967,"当我尝试让
#chatGPT#

写「极夜奢护」出道官宣微博
（高科技摸鱼（bushi
大家觉得咋样？
评论区有没有百万文案帮帮小高

L
高洁丝的微博视频", 8, 105,902,2023年03月02日 18:28
4875580664714851,1757693565,"New Bing 更新，推出了三种对话方式：更具创造性、更加精准、以及默认的平衡模式
5轮对话也变成了8轮对话了~
#newbing#
#chatGPT#", 32, 61,159,2023年03月04日 14:47
4876374302523606,3171256063,"【温馨提示】
远离国产盗版ChatGPT！那些不知名的山寨软件或者小程序可能会私自读取你的个人信息，如手机里的照片等。
ChatGPT没有手机APP和电脑客户端，只能去OpenAI的官网登陆它。
#ChatGPT#
#超能新星汇#", 4, 10,129,2023年03月06日 19:21
4874502339035823,1801924214,"#硅谷101#
ChatGPT争议（中）：【诈骗与安全漏洞】人类可以用AI打败AI吗？
#ChatGPT#

使用ChatGPT犯罪的手法已经开始出现。这句话很重要：“未来绝大部分人担心的不是被ChatGPT 替代，而是跟不上别人使用ChatGPT的能力”。
其实这不仅仅是使用ChatGPT的能力，更重要的是：使用AI的能力，识别AI的能力，以及用AI打败AI的能力。可是，AI可以打败AI吗？
嘉宾：创新工场AI工程院执行院长，SeedV实验室创始人王咏刚
L
陈茜inTheValley的微博视频", 41, 25,102,2023年03月01日 15:23
4875991396910301,2279615672,"听说我们护肤博主要被抢饭碗❓AI的护肤水平到底怎样？先来跟它PK防晒知识！你们先押一把，我和AI谁会赢💪🏻
🔅天天涂SPF50+防晒霜会伤皮肤？
🔅敏感肌可以涂防晒霜吗？
🔅阴天要涂防晒霜吗？
🔅涂防晒霜辣眼睛怎么回事？
🔅眼周可以涂防晒霜吗？
🔅怎么选适合自己的防晒霜？
🔅只涂防晒霜要用卸妆产品卸除吗？
🔅如果不涂防晒霜会怎么样？
#防晒#

#护肤#

#ChatGpt#

#AI#

L
怪兽春测评的微博视频", 21, 49,76,2023年03月05日 18:00
4874477455021465,1467582800,"#chatgpt#
爆火，人工智能板块持续大涨，许多投资和创业者蜂拥而至，但是风口，就一定能追吗？谁能确定这不是科技概念股的一场“郁金香狂热”呢
风口面前，人人趋之若鹜，我们要如何判断它是潜力股？还是资本主义狂欢下的“泡沫”？泡沫出现都有哪些特征？我们又该如何预防泡沫出现呢？本期
#商业侦探佳#
带你回顾一场比郁金香更猛烈的，史上最强泡沫，带大家一起学会如何识别泡沫，理性投资！
#透过财经看世界#

L
陈一佳的微博视频", 15, 16,334,2023年03月01日 13:44
4874872813257371,7764778970,"虽然
#AIGC#
和
#ChatGPT#
等还没有完全摆上台面，但是很多游戏厂商逐渐建立起完整的AI工作流程，一些已经投入了使用，原有的工作流程受到很大的冲击。大家看似悄无声息，其实背地里暗流涌动，影响的方面包括但不限于：
1.原画：包括角色、场景概念、特效原画等
2.游戏UI：包括游戏Icon、美术字
3.宣传海报设计
4.翻译与本地化
5.2D游戏的素材：瓦片地图、场景建筑等
6.3D游戏的素材：3D建模、动作
7.游戏音频：包括游戏音乐与音效
8.游戏关卡设计：游戏地图、角色/怪物的技能与AI设计等
9.游戏世界观设计：包括剧情、世界观、基础文案等
10.游戏数值设计
现在看起来只有AIGC和ChatGPT，但是在某种程度上——是整个游戏行业。我也不是在夸大AI的强大，只是它现在还没有蔓延到其他领域，或者说AI已经蔓延各个方面只是现在做的不够好。当某一天它做的够好的时候，所有人都会被它驱赶的行动起来。", 27, 18,42,2023年03月02日 15:55
4874542641581509,1496880177,"#chatgpt#
【张捷ChatGPT专辑之十五】战略认知高地争夺与ChatGPT
#张捷聊科技#
#战略认知高地#

L
谁是谁非任评说的微博视频", 14, 10,139,2023年03月01日 18:03
4903387806567192,5296350094,"chatGPT AI，棉花絮获取的信息认为完全就是白左集团的工具。使用它就意味抄袭，意味失去学习个思考，意味线失去工作
chatGPT AI是微软的，和谷歌公司都是白左集团的主要公司。后者的施密特与美国中央情报局关系密切，创建的部分资本即后者。
chatGPT AI是白左集团控制世界舆论媒体，给人民洗脑，让人类不再思考，同时让很多人失去工作的坏东西。
棉花絮对自己说的话负责，记得之前研发出chatGPT AI已经知道错了后主动离职，然后公开发表这个东西的危害
#chatGPT APP使用感受#
#ChatGPT官方APP登录美国苹果商店#
#教授用ChatGPT查重结果全班学生0分#", 14, 30,72,2023年05月20日 08:23
4934652621752308,3171256063,"【AI资讯】ChatGPT每天耗费70万美元，有预测称OpenAI可能会在2024年破产
据悉，ChatGPT网站访问量已经逐渐下降。ChatGPT每天耗费OpenAI 70万美元。有预测称OpenAI可能会在2024年破产。OpenAI每天花费大约70万美元（约5800万卢比）来运行ChatGPT，微软和其他近期投资者正在自掏腰包支付这些费用。
然而，如果由Sam Altman领导的公司不尽快盈利，他们可能会切断资金支持，根据《Analytics India Magazine》的一份报告，OpenAI可能会在2024年底前破产。
#超能新星汇#
#ChatGPT#", 20, 8,80,2023年08月14日 14:58
4886881240615312,5495346798,"最近chatgpt爆火，能够快速吸收各行业的专业技术和经验。所以我们康复师也在试着跟chatgpt对话。
让它出一份关于髌骨软化症的康复计划，刚上来还挺像那么回事儿，多问两句就不行了，小C开始一本正经的胡说八道
#chatgpt#
#髌骨软化症#", 7, 28,58,2023年04月04日 19:12
4882035824396047,1747104004,"#chatgpt#
AI能够超过人类创造力吗？ChatGPT会取代你的工作吗？GPT时代，你是否要改变自己的职业规划?
中国传媒大学媒体融合与传播国家重点实验室新媒体研究院、新浪AI媒体研究院、微博校园联合发起问卷，聚焦AI在创意生成方向的核心应用，了解用户对于AIGC的看法。
快戳问卷，留下你的态度吧：
O
网页链接
#", 2, 17,53,2023年03月22日 10:18
4881417165603212,1153588720,"#ChatGPT#
懂的越多，越智能，机器如此，人也是这样。所以真的还是要多读书多学习。累了，就多喝热水，然后继续学习。
#乞丐说事#", 3, 20,117,2023年03月20日 17:20
4894458002539934,2868676035,"【公募AI持仓大迁徙：16只产业链龙头股盘点，寒武纪持仓较年底增加300倍】随着一季报的披露，公募轰轰烈烈的AI调仓大迁徙得到了验证，如前所料亦有人从新能源梭哈AI。
#ChatGPT#
这一波上涨的浪潮中，同样可以看到多名牛散的身影，葛卫东的景嘉微传言纷纷，“章盟主”的中科曙光是否依旧上演“买入即见顶”，一切还需验证，但TMT已然是人声鼎沸。
点击查看全文：
O
网页链接", 30, 8,35,2023年04月25日 16:59
4892356647852667,2949913420,"#chatGPT#
左手算力，右手数据，模型烂大街！
算力资源是国家最重要的数字资源，分析师建议关注四大板块：
第一是承载算力平台与算力云的IDC基建侧；
第二是承载算力中心内部互联的光通信产业；
第三是算力中心的骨架，即芯片、交换机、服务器；
第四则是将算力带入日常使用场景的边缘侧模组。
算力基建产业链相关公司如：", 17, 5,38,2023年04月19日 21:49
4891856842522925,1030341137,"马斯克的意思是：chatgpt用白左数据做训练，所以产生了白左的回答。
也就是说，机器人也是有意识形态的，取决于喂它数据的是什么人，喂的是什么数据。
但是，人类在批判机器人居然也能白左的时候，难道认为自己就是客观的？人类就超脱了意识形态了吗？人类就敢自诩比数据喂出来的机器人客观公正吗？
so，这个问题就陷入无解了。除非机器人能够通过人类喂给它的数据，寻找出客观真理，得到客观真理，从而青出于蓝，视人类如傻逼。
否则，机器就依然是人类肢体的延伸和补充，是战争机器的一部分，是武器化的人类，而不是主的降临。

ChatGPT超话
#chatgpt#
#马斯克#

#注册制炒股就用市值风云app#", 13, 10,55,2023年04月18日 12:43
4890931993515962,1088413295,"有同学反馈 GPT::BAT 长文本处理工具不会用，于是我录了个视频，有长内容要处理的同学可以看看
#ChatGPT#

L
Easy的微博视频", 33, 6,53,2023年04月15日 23:28
4882808058943739,1655747731,"#我国半导体相关企业超19万家#
看到这个hashtag我已经震惊到说不出话来，
，但是想想也合理前几天还有个朋友注册了一家半导体公司把我拉去充人头，
，现在开办企业连工商局都不用去了，上海的一窗通在网上就把事儿全办了，注册资本什么都是胡乱写写，认缴时间可以写到50年后
，基本上一分钱也不用出。
++++
话说回来，半导体的好方向是三个词，「低端，增长，对手相对较弱」。如果说对标国外企业，那肯定不是去跟NVIDIA或者AMD刚，而是先问问能不能把microchip或者silabs给刚趴下，这个务实多了。
++++
半导体的先进制程是给最高端的数字处理器使用的，本来手机市场增长放缓之后没有什么后继的消费市场接力，没想到ai异军突起，通用gpu处理器当场吃紧，随后移动设备处理器也会在这方面跟进能力，进入新一轮的技术演进，就像当年微软的office产品后大家都以为这家企业差不多也就这样了，但后来多媒体和互联网纷至沓来，又一片新天地。
++++
但半导体有个很不同的逻辑。
落后的软件是没人用的，但半导体竞争后不断向高端迁移，产生的空闲产能非常诱人，堪称巨大红利。象微控制器跑出1GHz主频这个以前想都不敢想。而未来这样的处理器不断降价，5美金，4美金，3美金，一直到1美金之内几乎是一定的；集成度也越来越高，SiP和Hyperbus都在开始流行，处理器上提供部分电源管理解决方案也开始出现。
这些都在开启软件定义硬件的时代。其实需要编程的东西很多，太多；是硬件的工艺进步和不断降价提供成本上的可能性，而
#chatgpt#
提供的是编程和工程效率上的进步，不矛盾。
++++
ti有句名言，硬件搭台，软件唱戏。在软件激进和野蛮生长的时代，去捡低端半导体市场的金蛋，才是明智之举。", 28, 16,79,2023年03月24日 13:27
4902715002194199,1467582800,"#从壹出发#
这不是关于
#chatgpt#
的商业案例，而是一场AI时代金铲子生意的探秘！看支持AI崛起的数据标注（Labeling）产业如何抓住时代红利？打造福布斯榜上一度最年轻的白手起家十亿富翁？26岁华裔青年创办的Scale AI又如何复制富士康模式，成为硅谷新宠？时代赢家永远不止一个，AI行业到底还能带给我们还有什么机会？收看本期视频，
#商业侦探佳#
将帮助你抓住商业机会，成为数字时代的赢家！
L
陈一佳的微博视频", 60, 7,88,2023年05月18日 11:50
4898290736564139,2868676035,"【AI教父Geoffrey Hinton：人工智能对世界的威胁比气候变化“更紧迫”】财联社5月6日电，在业内有“人工智能教父”之称的计算机科学家杰弗里·辛顿(Geoffrey Hinton)表示，相较于气候变化，人工智能(AI)可能是对人类“更紧迫”的威胁。在采访中辛顿表示，心气候变化是一个巨大的风险，但人工智能的风险确实更加紧迫。他补充道，人类应对气候变化，相对而言，更容易提出一些有效的应对策略，比如说减少碳的排放，如果你这样做，最终一切都会好起来的。但对于人工智能的风险，你根本不知道如何下手。
#ChatGPT#", 21, 6,37,2023年05月06日 06:49
4893980019396078,2949913420,"许多卖方机构把本轮AI行情，类比于13年开始的移动互联网行情，或者类比新能源行情的题材阶段。
我认为本质上是现在AI相关的处于低位、机构低配状态，而其又兼具远景（能讲故事，无限魅力），短期无法证伪，至少未来3-6个月，即便没有业绩，市场也能认同，且市场没有其他板块具有流畅的上涨逻辑！但凡市场有一个能打的，AI都不会这么火，因为你看港股、美股就懂了。
#chatGPT#", 1, 2,72,2023年04月24日 09:20
4890432414157854,6460460978,"这次来南京，有幸参观了仿生AI机器人蔚蓝公司，就是之前热搜说的国产机器人赶超美国的那家，目前专注做仿生四足机器人。
对于这种仿生机器人，大家比较熟悉的是
#小米铁蛋#
，但其实蔚蓝这块也是有自己的技术护城河的。一台四足机器人上有上百个芯片，提供丰富的算力，另外传感器也非常重要，需要精确的动作和制动能力。
从现场能看到，蔚蓝的机器狗在灵活性，爆发力上其实都有优势，未来如果接入
#chatgpt#
牛逼的难以想象，而且这是市面上为数不多面对C端用户的产品。
L
别喊我老鱼的微博视频", 47, 129,174,2023年04月14日 14:23
4888993600635027,2868676035,"【
#中国支付清算协会倡议#
：行业从业人员使用
#ChatGPT#
时 不得上传国家及金融行业涉密文件及数据等】财联社4月10日电，中国支付清算协会10日发布《关于支付行业从业人员谨慎使用ChatGPT等工具的倡议》。其中提出，支付行业从业人员要遵守所在地区的网络使用规定，正确认识ChatGPT等工具的机遇和风险，全面评估使用ChatGPT等工具处理工作内容的风险，依法合规使用ChatGPT等工具。支付行业从业人员在使用ChatGPT等工具时，要严格遵守国家及行业相关法律法规要求，不上传国家及金融行业涉密文件及数据、本公司非公开的材料及数据、客户资料、支付清算基础设施或系统的核心代码等。", 64, 14,60,2023年04月10日 15:06
4887883792516696,1231117984,"学AI还是要抓大放小
不然只会越来越焦虑，我最近就是。
昨天看到一句话，寂天说：“问题若有办法解决，就不必担心；若没有办法解决，担心也没有用。”
突然就悟了，对我来说降本增效最重要，别的花里胡哨与我无关。
1. 变量与衡量。变量是能被人工智能改变的，比如说用prompt提高工作效率：改写总结文章、处理Excel数据、写代码和debug等；处理生活琐事：改简历、查论文、起名、拟合同、批改英语作文等。
衡量是AI不适用的场景，比如它不能替我们吃喝拉撒，不能改变我们的认知，不能替我们做重大决策...
2. AI和人。哪些事情你想AI介入，哪些不想？我不喜欢AI智能家居；整天戴智能手表；自动驾驶（虽然很酷）。
我想它提升人效 ，让重复性强的事项自动化：亚马逊广告、FBA货件建立和索赔、售后、独立站邮件营销、网红CRM、写博客、B2B客户开发等。
3. 先看见，再相信。能拿到大结果的先行者是绝少数，没必要头铁。要么低成本小规模试错、踩坑；要么等别人的方法论跑通了再去付费买效率、排坑。人工智能是工具，不是威胁。

PromptEngineering超话
#chatgpt#", 11, 10,43,2023年04月07日 13:36
4885843388925773,1624137625,"#华为盘古#
#ChatGPT#
【华为“盘古”有望成国内最强ChatGPT应用！产业链上市公司一览】
华为近日宣布即将推出其最新的盘古大模型4，将是超过任何其他类似应用的最先进、最强大的自然语言处理应用。东吴证券王紫敬等人在3月27日发布的研报中表示，华为盘古大模型的优势在于人才储备和算力自主可控，有望成为国内领先的大模型，其生态产业链标的有望迎来加速发展。相关标的方面，整机：拓维信息，四川长虹，神州数码，同方股份，广电运通，紫光股份。固件：卓易信息。操作系统：中国软件、诚迈科技，麒麟信安。数据库：海量数据。中间件：东方通，宝兰德。应用落地。金融行业：软通动力，润和软件，常山北明，中科软；智慧城市：云从科技；交通：千方科技，中远海科；ERP：用友网络，汉得信息，赛意信息；工业软件：能科科技，中望软件；办公软件：
金山办公 sh688111
。", 12, 6,39,2023年04月01日 22:28
4884547479538879,7744172456,"受到🍠一个博主用
#chatgpt#
给孩子做假期在家每日安排的启发，我用ChatGpt做了完整的复活节家庭旅游日程安排，精确到具体小时，简直不要太完美。
👇是一个示范，让ChatGpt做了一个🦘新州7日自驾游的家庭旅游行程安排，并给出了具体住宿建议。
可以根据自己的喜好要求不断进行修改。大大提高了家庭假期出游安排的效率，真乃懒人居家旅行必备。
ps：果然plus付费版本速度也快太多了。
#春日好生活#
#带着微博去旅行#", 3, 31,127,2023年03月29日 08:38
4883179137139426,7544904057,"对于国内AI公司在算法算力和数据的竞争比较上，算法上科技公司可能具有优势，但是在数据和算力上还是BAT公司更具优势，A100显卡还是他们屯的最多。非大型的科技公司，他们在一些学术研究相关的理论、或者算法研究上，的确可能会领先一点，比如根据算法打开一些公开的数据集，或者做一些测试。但是大模型本身其实除了算法之外，还有数据和算力这部分。从这两个维度来讲，在整个三层结构上，从最底层内容来做通用的模型，在数据、算力上能够做的比较好的，基本还是得看BAT，包括字节这样的巨无霸。
#chatgpt#", 12, 16,56,2023年03月25日 14:01
4880787508303283,1655747731,"实际上我不相信目前有什么ai是超过人的，如果有它应该先去炒股让华尔街倒闭巴菲特只剩裤衩，没发生这样的事，所以超人的ai是不存在的，都是在忽悠股民，尤其是散户。
#chatgpt#", 11, 23,56,2023年03月18日 23:38
